FL_DATE,AIRLINE,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,AIR_TIME,DISTANCE,DELAY_CATEGORY,ORIGIN_CITY_NAME,ORIGIN_STATE,DEST_CITY_NAME,DEST_STATE
2021-11-06,American Airlines Inc.,AA,19805,2701,PHX,BOS,2314,2315.0,1.0,556,557.0,1.0,0,,0,265.0,2300,No Delay,Phoenix,AZ,Boston,MA
2021-09-10,Delta Air Lines Inc.,DL,19790,2450,HOU,ATL,720,716.0,-4.0,1023,1011.0,-12.0,0,,0,94.0,696,No Delay,Houston,TX,Atlanta,GA
2021-12-23,United Air Lines Inc.,UA,19977,2317,EWR,AUS,1230,1235.0,5.0,1548,1538.0,-10.0,0,,0,193.0,1504,No Delay,Newark,NJ,Austin,TX
2019-09-26,Delta Air Lines Inc.,DL,19790,765,ATL,CHS,1510,1507.0,-3.0,1623,1607.0,-16.0,0,,0,42.0,259,No Delay,Atlanta,GA,Charleston,SC
2021-11-22,American Airlines Inc.,AA,19805,2698,DFW,ABQ,1902,1900.0,-2.0,2003,1945.0,-18.0,0,,0,83.0,569,No Delay,Dallas/Fort Worth,TX,Albuquerque,NM
2019-10-02,Delta Air Lines Inc.,DL,19790,2722,SLC,RNO,2235,2233.0,-2.0,2306,2257.0,-9.0,0,,0,62.0,422,No Delay,Salt Lake City,UT,Reno,NV
2021-06-23,Delta Air Lines Inc.,DL,19790,1405,MCO,LGA,1959,2005.0,6.0,2246,2241.0,-5.0,0,,0,132.0,950,No Delay,Orlando,FL,New York,NY
2021-12-18,United Air Lines Inc.,UA,19977,2683,DEN,MSO,1115,1140.0,25.0,1332,1350.0,18.0,0,,0,110.0,679,Carrier,Denver,CO,Missoula,MT
2019-07-13,United Air Lines Inc.,UA,19977,2009,DEN,MCO,1050,1050.0,0.0,1630,1618.0,-12.0,0,,0,185.0,1546,No Delay,Denver,CO,Orlando,FL
2019-03-24,United Air Lines Inc.,UA,19977,997,MSY,ORD,807,814.0,7.0,1033,1030.0,-3.0,0,,0,116.0,836,No Delay,New Orleans,LA,Chicago,IL
2019-10-30,ExpressJet Airlines LLC,EV,20366,4390,IAH,LRD,2130,2128.0,-2.0,2250,2310.0,20.0,0,,0,60.0,301,NAS,Houston,TX,Laredo,TX
2022-05-15,SkyWest Airlines Inc.,OO,20304,4713,DEN,MTJ,1131,1130.0,-1.0,1239,1223.0,-16.0,0,,0,35.0,196,No Delay,Denver,CO,Montrose/Delta,CO
2019-09-29,Southwest Airlines Co.,WN,19393,4844,MKE,DEN,1245,1244.0,-1.0,1410,1411.0,1.0,0,,0,137.0,896,No Delay,Milwaukee,WI,Denver,CO
2019-12-06,ExpressJet Airlines LLC,EV,20366,4070,ORD,MEM,1250,1243.0,-7.0,1448,1428.0,-20.0,0,,0,80.0,491,No Delay,Chicago,IL,Memphis,TN
2019-09-16,Frontier Airlines Inc.,F9,20436,1239,BOS,MCO,1251,1325.0,34.0,1615,1633.0,18.0,0,,0,148.0,1121,Late Aircraft,Boston,MA,Orlando,FL
2021-06-30,Southwest Airlines Co.,WN,19393,4722,SAN,SMF,830,1005.0,95.0,1005,1130.0,85.0,0,,0,70.0,480,Carrier,San Diego,CA,Sacramento,CA
2019-01-11,Southwest Airlines Co.,WN,19393,1724,SAN,SFO,1755,1903.0,68.0,1935,2028.0,53.0,0,,0,61.0,447,NAS,San Diego,CA,San Francisco,CA
2020-03-02,Delta Air Lines Inc.,DL,19790,3019,SLC,LAS,1720,1719.0,-1.0,1745,1728.0,-17.0,0,,0,51.0,368,No Delay,Salt Lake City,UT,Las Vegas,NV
2022-03-20,Delta Air Lines Inc.,DL,19790,2538,DTW,MCO,2055,2138.0,43.0,2331,2357.0,26.0,0,,0,115.0,957,Carrier,Detroit,MI,Orlando,FL
2020-10-28,Delta Air Lines Inc.,DL,19790,686,MSP,LAS,1835,1828.0,-7.0,2003,1941.0,-22.0,0,,0,171.0,1299,No Delay,Minneapolis,MN,Las Vegas,NV
2019-07-27,Southwest Airlines Co.,WN,19393,4223,FLL,PIT,2010,2017.0,7.0,2255,2252.0,-3.0,0,,0,128.0,994,No Delay,Fort Lauderdale,FL,Pittsburgh,PA
2022-01-21,American Airlines Inc.,AA,19805,1784,ORD,CLT,525,516.0,-9.0,822,811.0,-11.0,0,,0,93.0,599,No Delay,Chicago,IL,Charlotte,NC
2020-03-18,Delta Air Lines Inc.,DL,19790,2204,LAX,SLC,1300,1623.0,203.0,1551,1900.0,189.0,0,,0,80.0,590,Weather,Los Angeles,CA,Salt Lake City,UT
2023-04-07,United Air Lines Inc.,UA,19977,2007,DCA,IAH,1630,1620.0,-10.0,1857,1932.0,35.0,0,,0,186.0,1208,NAS,Washington,DC,Houston,TX
2023-06-09,United Air Lines Inc.,UA,19977,1268,EWR,BNA,959,952.0,-7.0,1124,1100.0,-24.0,0,,0,101.0,748,No Delay,Newark,NJ,Nashville,TN
2022-11-26,American Airlines Inc.,AA,19805,2761,DFW,STL,1910,1907.0,-3.0,2055,2059.0,4.0,0,,0,79.0,550,No Delay,Dallas/Fort Worth,TX,St. Louis,MO
2022-10-11,Allegiant Air,G4,20368,969,PGD,SBN,1020,1005.0,-15.0,1256,1242.0,-14.0,0,,0,144.0,1049,No Delay,Punta Gorda,FL,South Bend,IN
2023-03-05,Delta Air Lines Inc.,DL,19790,2936,SRQ,ATL,1750,1750.0,0.0,1936,1929.0,-7.0,0,,0,73.0,444,No Delay,Sarasota/Bradenton,FL,Atlanta,GA
2022-11-11,Southwest Airlines Co.,WN,19393,2390,STL,ATL,755,753.0,-2.0,1030,1029.0,-1.0,0,,0,76.0,484,No Delay,St. Louis,MO,Atlanta,GA
2022-09-19,United Air Lines Inc.,UA,19977,235,ORD,DEN,1424,1507.0,43.0,1613,1635.0,22.0,0,,0,130.0,888,Carrier,Chicago,IL,Denver,CO
2021-12-01,Southwest Airlines Co.,WN,19393,5873,JAX,MDW,1245,1250.0,5.0,1415,1409.0,-6.0,0,,0,123.0,849,No Delay,Jacksonville,FL,Chicago,IL
2020-06-30,Southwest Airlines Co.,WN,19393,206,SNA,SJC,1615,1613.0,-2.0,1730,1722.0,-8.0,0,,0,57.0,342,No Delay,Santa Ana,CA,San Jose,CA
2021-08-26,SkyWest Airlines Inc.,OO,20304,3056,ORD,BTV,1305,1355.0,50.0,1612,1713.0,61.0,0,,0,99.0,763,Late Aircraft,Chicago,IL,Burlington,VT
2019-12-10,Delta Air Lines Inc.,DL,19790,2557,ORF,ATL,540,536.0,-4.0,735,719.0,-16.0,0,,0,88.0,516,No Delay,Norfolk,VA,Atlanta,GA
2021-11-16,American Airlines Inc.,AA,19805,1740,TPA,MIA,624,616.0,-8.0,728,710.0,-18.0,0,,0,39.0,204,No Delay,Tampa,FL,Miami,FL
2023-05-30,Republic Airline,YX,20452,5804,JAX,LGA,1735,1734.0,-1.0,2000,2001.0,1.0,0,,0,109.0,833,No Delay,Jacksonville,FL,New York,NY
2021-01-28,Republic Airline,YX,20452,3548,CID,ORD,815,759.0,-16.0,937,917.0,-20.0,0,,0,40.0,196,No Delay,Cedar Rapids/Iowa City,IA,Chicago,IL
2023-06-25,Allegiant Air,G4,20368,643,AZA,CID,1554,1549.0,-5.0,2046,2032.0,-14.0,0,,0,142.0,1240,No Delay,Phoenix,AZ,Cedar Rapids/Iowa City,IA
2023-08-01,Delta Air Lines Inc.,DL,19790,2016,MSP,BOS,1245,1242.0,-3.0,1648,1612.0,-36.0,0,,0,135.0,1124,No Delay,Minneapolis,MN,Boston,MA
2023-07-18,Southwest Airlines Co.,WN,19393,1432,SMF,LGB,1640,1652.0,12.0,1805,1817.0,12.0,0,,0,68.0,387,No Delay,Sacramento,CA,Long Beach,CA
2022-01-27,American Airlines Inc.,AA,19805,2644,PHL,RDU,2040,2143.0,63.0,2218,2311.0,53.0,0,,0,62.0,337,Carrier,Philadelphia,PA,Raleigh/Durham,NC
2019-10-07,Southwest Airlines Co.,WN,19393,982,BNA,BOS,1855,1945.0,50.0,2225,2256.0,31.0,0,,0,116.0,942,NAS,Nashville,TN,Boston,MA
2019-02-16,JetBlue Airways,B6,20409,287,BOS,LAX,642,637.0,-5.0,1030,1012.0,-18.0,0,,0,367.0,2611,No Delay,Boston,MA,Los Angeles,CA
2019-05-30,American Airlines Inc.,AA,19805,1478,RDU,DFW,1140,1140.0,0.0,1338,1346.0,8.0,0,,0,152.0,1061,No Delay,Raleigh/Durham,NC,Dallas/Fort Worth,TX
2020-03-05,Southwest Airlines Co.,WN,19393,1670,BNA,DCA,1545,1544.0,-1.0,1820,1807.0,-13.0,0,,0,68.0,562,No Delay,Nashville,TN,Washington,DC
2020-09-16,SkyWest Airlines Inc.,OO,20304,4316,SLC,SGU,2130,2125.0,-5.0,2230,2222.0,-8.0,0,,0,41.0,272,No Delay,Salt Lake City,UT,St. George,UT
2022-12-10,SkyWest Airlines Inc.,OO,20304,3725,IAD,DTW,1340,1340.0,0.0,1515,1506.0,-9.0,0,,0,65.0,383,No Delay,Washington,DC,Detroit,MI
2020-10-31,PSA Airlines Inc.,OH,20397,5632,CLT,MHT,910,916.0,6.0,1115,1114.0,-1.0,0,,0,99.0,737,No Delay,Charlotte,NC,Manchester,NH
2019-03-14,PSA Airlines Inc.,OH,20397,5633,PIT,CLT,1516,1514.0,-2.0,1655,1646.0,-9.0,0,,0,68.0,366,No Delay,Pittsburgh,PA,Charlotte,NC
2019-11-03,JetBlue Airways,B6,20409,1266,RSW,BOS,1842,1938.0,56.0,2142,2225.0,43.0,0,,0,151.0,1249,Carrier,Fort Myers,FL,Boston,MA
2022-07-23,Delta Air Lines Inc.,DL,19790,1673,BUF,DTW,1752,1748.0,-4.0,1900,1845.0,-15.0,0,,0,40.0,241,No Delay,Buffalo,NY,Detroit,MI
2023-02-24,SkyWest Airlines Inc.,OO,20304,4316,SLC,SGU,2245,2245.0,0.0,2359,2346.0,-13.0,0,,0,44.0,272,No Delay,Salt Lake City,UT,St. George,UT
2021-08-22,Allegiant Air,G4,20368,2703,VPS,HTS,1901,1856.0,-5.0,2139,2143.0,4.0,0,,0,88.0,589,No Delay,Valparaiso,FL,Ashland,WV
2020-06-08,SkyWest Airlines Inc.,OO,20304,5271,ORD,MSN,1750,1740.0,-10.0,1842,1825.0,-17.0,0,,0,29.0,109,No Delay,Chicago,IL,Madison,WI
2021-07-21,Envoy Air,MQ,20398,4073,CMI,DFW,700,658.0,-2.0,913,852.0,-21.0,0,,0,92.0,692,No Delay,Champaign/Urbana,IL,Dallas/Fort Worth,TX
2021-12-30,Republic Airline,YX,20452,5017,MIA,RDU,1025,1023.0,-2.0,1239,1228.0,-11.0,0,,0,107.0,700,No Delay,Miami,FL,Raleigh/Durham,NC
2022-08-08,Allegiant Air,G4,20368,607,BNA,CID,1509,1504.0,-5.0,1635,1632.0,-3.0,0,,0,67.0,481,No Delay,Nashville,TN,Cedar Rapids/Iowa City,IA
2022-11-25,JetBlue Airways,B6,20409,285,JFK,RDU,1100,1110.0,10.0,1249,1246.0,-3.0,0,,0,76.0,427,No Delay,New York,NY,Raleigh/Durham,NC
2022-09-01,Southwest Airlines Co.,WN,19393,1704,MDW,STL,1750,1752.0,2.0,1855,1853.0,-2.0,0,,0,42.0,251,No Delay,Chicago,IL,St. Louis,MO
2019-03-05,Endeavor Air Inc.,9E,20363,5445,PIT,LGA,1412,1417.0,5.0,1541,1525.0,-16.0,0,,0,51.0,335,No Delay,Pittsburgh,PA,New York,NY
2021-06-19,Envoy Air,MQ,20398,3636,DFW,TYR,1851,1925.0,34.0,1947,2007.0,20.0,0,,0,23.0,102,Carrier,Dallas/Fort Worth,TX,Tyler,TX
2022-01-21,Envoy Air,MQ,20398,3541,ORD,CWA,2010,2056.0,46.0,2127,2147.0,20.0,0,,0,39.0,213,Carrier,Chicago,IL,Mosinee,WI
2023-01-16,United Air Lines Inc.,UA,19977,1967,DEN,MSN,1747,1857.0,70.0,2054,2159.0,65.0,0,,0,96.0,826,Carrier,Denver,CO,Madison,WI
2019-03-28,Southwest Airlines Co.,WN,19393,1172,LGB,SMF,700,654.0,-6.0,820,811.0,-9.0,0,,0,64.0,387,No Delay,Long Beach,CA,Sacramento,CA
2019-04-17,Delta Air Lines Inc.,DL,19790,1902,DEN,SEA,1227,1221.0,-6.0,1424,1412.0,-12.0,0,,0,155.0,1024,No Delay,Denver,CO,Seattle,WA
2019-09-12,United Air Lines Inc.,UA,19977,1768,IAH,TPA,1156,1151.0,-5.0,1513,1458.0,-15.0,0,,0,106.0,787,No Delay,Houston,TX,Tampa,FL
2022-03-28,SkyWest Airlines Inc.,OO,20304,4098,MSP,IND,750,748.0,-2.0,1030,1015.0,-15.0,0,,0,64.0,503,No Delay,Minneapolis,MN,Indianapolis,IN
2023-06-24,Allegiant Air,G4,20368,390,SRQ,CVG,2037,2050.0,13.0,2253,2311.0,18.0,0,,0,112.0,812,NAS,Sarasota/Bradenton,FL,Cincinnati,OH
2023-08-24,Alaska Airlines Inc.,AS,19930,140,FAI,SEA,1220,1218.0,-2.0,1659,1701.0,2.0,0,,0,206.0,1533,No Delay,Fairbanks,AK,Seattle,WA
2019-12-07,American Airlines Inc.,AA,19805,2032,PHL,TPA,1603,1557.0,-6.0,1852,1826.0,-26.0,0,,0,134.0,920,No Delay,Philadelphia,PA,Tampa,FL
2023-02-26,Envoy Air,MQ,20398,3429,AUS,ORD,1427,1426.0,-1.0,1710,1651.0,-19.0,0,,0,120.0,977,No Delay,Austin,TX,Chicago,IL
2021-04-28,Frontier Airlines Inc.,F9,20436,1038,MCO,BUF,1150,1143.0,-7.0,1433,1422.0,-11.0,0,,0,138.0,1011,No Delay,Orlando,FL,Buffalo,NY
2022-02-08,Southwest Airlines Co.,WN,19393,1132,BWI,LGA,1505,1501.0,-4.0,1610,1600.0,-10.0,0,,0,43.0,185,No Delay,Baltimore,MD,New York,NY
2023-04-27,Delta Air Lines Inc.,DL,19790,478,ATL,GSP,1545,1543.0,-2.0,1639,1636.0,-3.0,0,,0,27.0,153,No Delay,Atlanta,GA,Greer,SC
2021-08-30,PSA Airlines Inc.,OH,20397,5278,PHL,PVD,1105,1058.0,-7.0,1219,1215.0,-4.0,0,,0,49.0,237,No Delay,Philadelphia,PA,Providence,RI
2023-02-21,Delta Air Lines Inc.,DL,19790,2929,SLC,GEG,1735,1742.0,7.0,1822,1833.0,11.0,0,,0,75.0,546,No Delay,Salt Lake City,UT,Spokane,WA
2021-11-18,SkyWest Airlines Inc.,OO,20304,3653,RNO,SLC,1729,1727.0,-2.0,1959,2001.0,2.0,0,,0,63.0,422,No Delay,Reno,NV,Salt Lake City,UT
2020-01-05,Allegiant Air,G4,20368,1303,CVG,CHS,1810,1804.0,-6.0,1940,1926.0,-14.0,0,,0,66.0,497,No Delay,Cincinnati,OH,Charleston,SC
2019-03-31,Delta Air Lines Inc.,DL,19790,528,BOS,LGA,1559,1602.0,3.0,1716,1714.0,-2.0,0,,0,52.0,184,No Delay,Boston,MA,New York,NY
2022-07-21,PSA Airlines Inc.,OH,20397,5125,PVD,DCA,1717,1919.0,122.0,1848,2041.0,113.0,0,,0,61.0,356,Late Aircraft,Providence,RI,Washington,DC
2021-07-24,United Air Lines Inc.,UA,19977,1495,SJU,IAH,1518,1515.0,-3.0,1900,1904.0,4.0,0,,0,260.0,2007,No Delay,San Juan,PR,Houston,TX
2022-09-09,Endeavor Air Inc.,9E,20363,4748,BNA,JFK,732,728.0,-4.0,1100,1045.0,-15.0,0,,0,114.0,765,No Delay,Nashville,TN,New York,NY
2022-02-16,United Air Lines Inc.,UA,19977,2474,ORD,DEN,715,708.0,-7.0,900,841.0,-19.0,0,,0,133.0,888,No Delay,Chicago,IL,Denver,CO
2022-02-09,Southwest Airlines Co.,WN,19393,187,LGB,RNO,1230,1223.0,-7.0,1355,1336.0,-19.0,0,,0,60.0,402,No Delay,Long Beach,CA,Reno,NV
2021-07-25,Southwest Airlines Co.,WN,19393,1,HOU,LAS,910,909.0,-1.0,1015,955.0,-20.0,0,,0,152.0,1235,No Delay,Houston,TX,Las Vegas,NV
2020-01-03,Frontier Airlines Inc.,F9,20436,170,DEN,PHL,107,118.0,11.0,633,655.0,22.0,0,,0,167.0,1558,NAS,Denver,CO,Philadelphia,PA
2022-01-14,United Air Lines Inc.,UA,19977,708,MIA,EWR,1330,,,1628,,,1,D,0,,1085,No Delay,Miami,FL,Newark,NJ
2019-05-15,American Airlines Inc.,AA,19805,2401,DFW,TPA,1748,1744.0,-4.0,2110,2104.0,-6.0,0,,0,116.0,929,No Delay,Dallas/Fort Worth,TX,Tampa,FL
2022-08-27,American Airlines Inc.,AA,19805,2459,LAX,DFW,800,800.0,0.0,1304,1309.0,5.0,0,,0,149.0,1235,No Delay,Los Angeles,CA,Dallas/Fort Worth,TX
2021-12-25,SkyWest Airlines Inc.,OO,20304,5417,ORD,OKC,850,849.0,-1.0,1119,1106.0,-13.0,0,,0,116.0,693,No Delay,Chicago,IL,Oklahoma City,OK
2019-02-19,Delta Air Lines Inc.,DL,19790,1121,DTW,BOS,955,953.0,-2.0,1152,1128.0,-24.0,0,,0,74.0,632,No Delay,Detroit,MI,Boston,MA
2022-04-06,Envoy Air,MQ,20398,4053,BUF,ORD,630,630.0,0.0,729,712.0,-17.0,0,,0,80.0,473,No Delay,Buffalo,NY,Chicago,IL
2020-03-05,Allegiant Air,G4,20368,752,PIE,FNT,1708,1654.0,-14.0,1943,1922.0,-21.0,0,,0,129.0,1040,No Delay,St. Petersburg,FL,Flint,MI
2023-06-26,American Airlines Inc.,AA,19805,808,PHL,DFW,2055,,,2327,,,1,B,0,,1303,No Delay,Philadelphia,PA,Dallas/Fort Worth,TX
2020-03-29,American Airlines Inc.,AA,19805,2671,PHX,SAN,1005,,,1125,,,1,D,0,,304,No Delay,Phoenix,AZ,San Diego,CA
2023-01-08,Delta Air Lines Inc.,DL,19790,939,CLT,ATL,700,701.0,1.0,820,806.0,-14.0,0,,0,43.0,226,No Delay,Charlotte,NC,Atlanta,GA
2021-12-18,Mesa Airlines Inc.,YV,20378,6189,IAH,OKC,1950,2349.0,239.0,2122,105.0,223.0,0,,0,59.0,395,Carrier,Houston,TX,Oklahoma City,OK
2020-02-14,Delta Air Lines Inc.,DL,19790,1725,SLC,SEA,1110,1116.0,6.0,1229,1232.0,3.0,0,,0,108.0,689,No Delay,Salt Lake City,UT,Seattle,WA
2019-10-13,JetBlue Airways,B6,20409,227,EWR,MCO,1807,1800.0,-7.0,2101,25.0,,0,,1,,937,No Delay,Newark,NJ,Orlando,FL
2023-01-31,Delta Air Lines Inc.,DL,19790,1151,ORD,LGA,845,842.0,-3.0,1159,1220.0,21.0,0,,0,90.0,733,NAS,Chicago,IL,New York,NY
2023-07-20,Southwest Airlines Co.,WN,19393,1099,AUS,STL,1310,1320.0,10.0,1510,1513.0,3.0,0,,0,101.0,721,No Delay,Austin,TX,St. Louis,MO
2022-12-06,SkyWest Airlines Inc.,OO,20304,5296,SLC,IAH,700,659.0,-1.0,1110,1104.0,-6.0,0,,0,155.0,1195,No Delay,Salt Lake City,UT,Houston,TX
2020-07-11,SkyWest Airlines Inc.,OO,20304,3377,STS,SAN,1210,1207.0,-3.0,1336,1336.0,0.0,0,,0,73.0,508,No Delay,Santa Rosa,CA,San Diego,CA
2021-04-24,American Airlines Inc.,AA,19805,882,TPA,DFW,1530,1527.0,-3.0,1724,1715.0,-9.0,0,,0,140.0,929,No Delay,Tampa,FL,Dallas/Fort Worth,TX
2019-10-24,SkyWest Airlines Inc.,OO,20304,3686,SMF,SEA,1015,1012.0,-3.0,1227,1206.0,-21.0,0,,0,92.0,605,No Delay,Sacramento,CA,Seattle,WA
2020-03-22,Southwest Airlines Co.,WN,19393,5521,TPA,LAS,1800,,,2005,,,1,D,0,,1984,No Delay,Tampa,FL,Las Vegas,NV
2020-09-20,Delta Air Lines Inc.,DL,19790,469,DTW,MSP,1600,1606.0,6.0,1648,1648.0,0.0,0,,0,84.0,528,No Delay,Detroit,MI,Minneapolis,MN
2019-04-19,American Airlines Inc.,AA,19805,869,PHL,PVD,1631,1722.0,51.0,1742,1818.0,36.0,0,,0,43.0,237,Late Aircraft,Philadelphia,PA,Providence,RI
2019-03-17,Endeavor Air Inc.,9E,20363,3361,JFK,PWM,2219,2213.0,-6.0,2347,2332.0,-15.0,0,,0,49.0,273,No Delay,New York,NY,Portland,ME
2022-03-24,Republic Airline,YX,20452,3659,ORD,BDL,1325,1323.0,-2.0,1632,1631.0,-1.0,0,,0,100.0,783,No Delay,Chicago,IL,Hartford,CT
2022-10-08,Delta Air Lines Inc.,DL,19790,2294,ATL,ORF,940,939.0,-1.0,1110,1103.0,-7.0,0,,0,66.0,516,No Delay,Atlanta,GA,Norfolk,VA
2022-06-23,Republic Airline,YX,20452,4854,CVG,LGA,622,622.0,0.0,825,818.0,-7.0,0,,0,84.0,585,No Delay,Cincinnati,OH,New York,NY
2019-07-21,Envoy Air,MQ,20398,4091,ORD,PIA,2050,,,2147,,,1,B,0,,130,No Delay,Chicago,IL,Peoria,IL
2022-01-07,JetBlue Airways,B6,20409,1480,FLL,DCA,755,,,1025,,,1,B,0,,899,No Delay,Fort Lauderdale,FL,Washington,DC
2020-09-28,Southwest Airlines Co.,WN,19393,1969,DEN,TUS,915,951.0,36.0,1010,1027.0,17.0,0,,0,83.0,639,Carrier,Denver,CO,Tucson,AZ
2022-05-04,Alaska Airlines Inc.,AS,19930,1254,PDX,AUS,925,,,1519,,,1,A,0,,1715,No Delay,Portland,OR,Austin,TX
2021-07-20,Hawaiian Airlines Inc.,HA,19690,130,OGG,KOA,1050,1043.0,-7.0,1125,1119.0,-6.0,0,,0,23.0,84,No Delay,Kahului,HI,Kona,HI
2020-05-27,Mesa Airlines Inc.,YV,20378,5725,DFW,VPS,1230,1227.0,-3.0,1436,1631.0,,0,,1,,641,No Delay,Dallas/Fort Worth,TX,Valparaiso,FL
2020-06-10,Southwest Airlines Co.,WN,19393,421,BWI,CLE,1155,1150.0,-5.0,1310,1251.0,-19.0,0,,0,47.0,314,No Delay,Baltimore,MD,Cleveland,OH
2019-08-18,American Airlines Inc.,AA,19805,267,DFW,TUL,2220,2239.0,19.0,2323,2338.0,15.0,0,,0,43.0,237,Carrier,Dallas/Fort Worth,TX,Tulsa,OK
2023-01-30,Southwest Airlines Co.,WN,19393,102,RDU,BWI,1500,1502.0,2.0,1605,1556.0,-9.0,0,,0,42.0,255,No Delay,Raleigh/Durham,NC,Baltimore,MD
2022-05-22,American Airlines Inc.,AA,19805,635,PHX,BOI,2006,1959.0,-7.0,2313,2259.0,-14.0,0,,0,103.0,735,No Delay,Phoenix,AZ,Boise,ID
2020-01-31,Mesa Airlines Inc.,YV,20378,6270,IAH,MSP,1815,1807.0,-8.0,2111,2122.0,11.0,0,,0,149.0,1034,No Delay,Houston,TX,Minneapolis,MN
2022-06-14,Spirit Air Lines,NK,20416,821,IAH,ORD,2055,2043.0,-12.0,2345,2301.0,-44.0,0,,0,114.0,925,No Delay,Houston,TX,Chicago,IL
2022-10-20,Envoy Air,MQ,20398,3354,CLT,LIT,1450,1457.0,7.0,1559,1605.0,6.0,0,,0,98.0,640,No Delay,Charlotte,NC,Little Rock,AR
2019-10-12,Delta Air Lines Inc.,DL,19790,449,JAC,SLC,730,743.0,13.0,848,849.0,1.0,0,,0,40.0,205,No Delay,Jackson,WY,Salt Lake City,UT
2022-11-28,PSA Airlines Inc.,OH,20397,5307,DCA,CLE,659,945.0,166.0,842,1057.0,135.0,0,,0,52.0,310,Carrier,Washington,DC,Cleveland,OH
2019-09-04,American Airlines Inc.,AA,19805,441,PHL,PHX,2101,2106.0,5.0,2313,2234.0,-39.0,0,,0,246.0,2075,No Delay,Philadelphia,PA,Phoenix,AZ
2023-03-03,SkyWest Airlines Inc.,OO,20304,4043,HPN,ATL,1029,1041.0,12.0,1305,1311.0,6.0,0,,0,127.0,780,No Delay,White Plains,NY,Atlanta,GA
2019-07-02,Delta Air Lines Inc.,DL,19790,1243,DFW,ATL,935,934.0,-1.0,1245,1237.0,-8.0,0,,0,97.0,731,No Delay,Dallas/Fort Worth,TX,Atlanta,GA
2023-07-09,Alaska Airlines Inc.,AS,19930,866,HNL,LAX,1515,1548.0,33.0,2348,13.0,25.0,0,,0,290.0,2556,Late Aircraft,Honolulu,HI,Los Angeles,CA
2022-03-12,Southwest Airlines Co.,WN,19393,2671,TUS,LAS,1755,1757.0,2.0,1815,1802.0,-13.0,0,,0,53.0,365,No Delay,Tucson,AZ,Las Vegas,NV
2019-11-16,Alaska Airlines Inc.,AS,19930,894,BOI,SEA,800,751.0,-9.0,834,835.0,1.0,0,,0,71.0,399,No Delay,Boise,ID,Seattle,WA
2021-10-25,JetBlue Airways,B6,20409,794,AUS,JFK,1830,1845.0,15.0,2317,2333.0,16.0,0,,0,200.0,1521,Carrier,Austin,TX,New York,NY
2022-10-25,Delta Air Lines Inc.,DL,19790,2614,LGA,ORD,1325,1909.0,344.0,1507,2047.0,340.0,0,,0,110.0,733,Carrier,New York,NY,Chicago,IL
2020-02-09,American Airlines Inc.,AA,19805,1357,MIA,JFK,2146,2157.0,11.0,44,57.0,13.0,0,,0,149.0,1089,No Delay,Miami,FL,New York,NY
2020-03-26,American Airlines Inc.,AA,19805,2267,DFW,MCI,2045,,,2223,,,1,D,0,,460,No Delay,Dallas/Fort Worth,TX,Kansas City,MO
2019-07-21,American Airlines Inc.,AA,19805,669,MIA,TPA,1534,1527.0,-7.0,1644,1650.0,6.0,0,,0,55.0,204,No Delay,Miami,FL,Tampa,FL
2020-08-12,Southwest Airlines Co.,WN,19393,143,DAL,SLC,1325,1325.0,0.0,1505,1453.0,-12.0,0,,0,139.0,999,No Delay,Dallas,TX,Salt Lake City,UT
2023-08-08,Republic Airline,YX,20452,5845,ACK,JFK,1152,1149.0,-3.0,1309,1307.0,-2.0,0,,0,40.0,199,No Delay,Nantucket,MA,New York,NY
2023-06-01,United Air Lines Inc.,UA,19977,481,ALB,ORD,1705,1703.0,-2.0,1834,1805.0,-29.0,0,,0,97.0,723,No Delay,Albany,NY,Chicago,IL
2022-09-16,Southwest Airlines Co.,WN,19393,1588,DAL,LGB,1050,1052.0,2.0,1205,1159.0,-6.0,0,,0,175.0,1232,No Delay,Dallas,TX,Long Beach,CA
2021-02-17,JetBlue Airways,B6,20409,1730,RSW,JFK,1925,1920.0,-5.0,2206,2140.0,-26.0,0,,0,124.0,1074,No Delay,Fort Myers,FL,New York,NY
2022-12-20,Southwest Airlines Co.,WN,19393,3020,BOI,SMF,1755,1816.0,21.0,1825,1837.0,12.0,0,,0,67.0,437,No Delay,Boise,ID,Sacramento,CA
2019-08-01,Delta Air Lines Inc.,DL,19790,1734,ORD,MSP,1310,1311.0,1.0,1442,1438.0,-4.0,0,,0,59.0,334,No Delay,Chicago,IL,Minneapolis,MN
2022-04-17,Southwest Airlines Co.,WN,19393,254,OAK,SAN,1945,1946.0,1.0,2110,2113.0,3.0,0,,0,67.0,446,No Delay,Oakland,CA,San Diego,CA
2021-05-04,SkyWest Airlines Inc.,OO,20304,3353,SFO,SNA,2030,2025.0,-5.0,2158,2143.0,-15.0,0,,0,67.0,372,No Delay,San Francisco,CA,Santa Ana,CA
2022-12-26,Delta Air Lines Inc.,DL,19790,1014,BOS,SLC,615,609.0,-6.0,959,914.0,-45.0,0,,0,281.0,2105,No Delay,Boston,MA,Salt Lake City,UT
